	baseMean	log2FoldChange	lfcSE	pvalue	padj
LRRC45	1043.3544895338339	1.0938444707209305	0.46327089927810416	0.004819762869764016	0.02065714110417467
RP11-1275H24.1	75.59848810058932	1.1353998152997904	0.49604330248080025	0.0048235568366703585	0.020664371819025897
PALLD	7954.21515667268	-1.2269810422779606	0.5496206909598347	0.004829293854601486	0.020678260304835862
RPL29P11	19.039954569220452	1.4724789246659318	0.7311399171753948	0.004828243910584733	0.020678260304835862
THSD7A	89.21987926054898	-1.2133624751351413	0.5330029887390241	0.004852251756326581	0.02075511557706144
TMEM200B	138.12999538269875	-1.3212362868080783	0.6040017844972846	0.004853842180729297	0.020756561957066072
PPM1L	611.8761618906508	-1.0996045047659897	0.471167656134816	0.004859606891709154	0.02076844763070442
IGHV3-43	133.82806506190133	-1.6118730222975264	0.8303342808617565	0.004879940437173793	0.020833150724343684
C6orf1	570.6460502841559	1.048850875433307	0.4401512591346208	0.004890351802440446	0.020869614089971778
TRPC6	69.71675304092032	-1.1616161696456353	0.49907515664713437	0.004901572290083189	0.02089597754838705
GALNT8	258.4497954327931	-1.2166322542772356	0.5410277368994066	0.004908267031914601	0.020913759911050007
HLA-DMB	1487.9393359155918	-1.261662785742861	0.572551669152452	0.0049171388294757075	0.020939949277160218
SP6	513.8747400041456	1.4611459736869665	0.7038104071309307	0.004918203471250964	0.020939949277160218
UQCRHL	183.93186999449188	1.1642537550905399	0.5092170560035354	0.004928371663583407	0.020972467348881894
C2orf27A	59.28861715470938	1.4950640804195015	0.7291786752336769	0.004955581460730599	0.02106777920783926
PLCD4	189.3820265744636	-1.1783421915326762	0.5200905387943413	0.004959388547941439	0.021077401328751116
SOX7	75.73508037172799	-1.2193240851067455	0.5353287982884117	0.00497228360650552	0.02111596227974097
ST6GALNAC3	83.74795346806587	-1.1066540933023086	0.48136007214824206	0.0049721066724449856	0.02111596227974097
ESR2	23.6693801022587	-1.2692175155154863	0.5632440498833216	0.004975314121965845	0.02112341997222948
CTD-2540F13.2	24.206248672564666	1.4968434526135794	0.7293657869796586	0.004977214118516016	0.021126075291780528
CTD-3064M3.3	39.08873373204838	-1.3492730784525753	0.6270757342677761	0.0050023543921488235	0.021205632749326533
ZNF134	305.4714291774407	-1.0521890486603553	0.44456046820062384	0.005001209728521509	0.021205632749326533
AC009303.2	42.774711606621615	-1.1879274165790308	0.5157851506602951	0.005026931865658505	0.021304371177010922
BST2	2724.813874308312	1.2373692716067148	0.5505014639503708	0.005035786044733814	0.021336440105179696
C11orf86	927.3752403343154	-2.2757272662567454	1.7447554177935298	0.005040113910473903	0.02134931972044593
SNRPGP2	49.906504105160934	1.1945645879892073	0.526975413592187	0.005047843590400008	0.021376598750863604
LINC01012	20.535454532844383	1.1813302751979387	0.5176942299451394	0.005054542224058909	0.021399498688065496
NINL	315.89731677615896	1.2389317611477568	0.5575048684802675	0.005074051603639014	0.021471127222444895
CACNA1C	761.0768025211526	-1.3839102025017938	0.6606082123584215	0.005080545652740127	0.021487635670877164
C15orf52	775.7373939452924	-1.1004977543417485	0.47868572752986893	0.005105539724740017	0.021562032026223407
RPLP1P6	22.5506632469869	1.280608451427797	0.6027102532539474	0.0051307240737223335	0.021644630064125137
GPC3	204.8242589478345	-1.1647521995002577	0.5193398583541634	0.005164321917974553	0.021769744605907478
PBXIP1	5070.1413097407185	-1.0131561984555735	0.4326074842034607	0.005180919662903069	0.021834157999648707
LINC00086	37.70078739804101	-1.0997608321904875	0.4865366928202155	0.005191199671241786	0.021866362020541957
ATP8A1	1712.3903522629735	-1.380145200078616	0.6602418933121366	0.005193882197735594	0.021872103004946002
IGHV2-26	358.521394245126	-1.7515880518606075	0.9835509060289652	0.005222271166521922	0.02198606669674901
SH2B2	277.8395882345252	1.7078006557031609	0.9212141900795807	0.005231793355627685	0.02202056243512668
RPL27	21464.30846135128	1.0753796187650864	0.4549025053609978	0.005233877156563495	0.022023740510291937
ZNF695	20.994361742111884	1.3678605049402468	0.6377505404950926	0.005238573715939397	0.022037908462359264
MYH3	44.496152172041015	-1.233860679305104	0.5510022830262887	0.005262462702816102	0.02212323135482051
DGKA	1375.2209998710407	-1.2046718678182666	0.544256472706848	0.005279317381045956	0.022175541203962673
EHHADH	784.8477813719413	-1.131436815419098	0.49705404785321544	0.005289336454941714	0.022211996894010363
SLC6A8	6669.798978973849	-1.3900375728407803	0.6774201601237885	0.005321508532571897	0.022314685021988367
SHOC2	1415.1885116226658	-1.0811117063327313	0.47062029330046756	0.005339016494302602	0.022380930296678207
CTD-2537I9.12	29.945625800190488	1.3133540555173435	0.6071967869791127	0.0053559846170681	0.022429369638176794
CORO7	917.1009312929915	1.1544295729952727	0.5074445594628545	0.005365454261696131	0.022463350438902092
NDRG1	20993.782420666637	-1.1520847978878996	0.5170009014905568	0.005384613721248093	0.022530888328764345
LINC01389	25.304412268586322	-1.440427479790146	0.6895840580134165	0.005385663925101921	0.022530888328764345
RPLP2	41851.65384425168	1.3177247007915347	0.6115305242954194	0.005405786458076018	0.022603660580880425
SLC30A1	2141.804583961862	-1.076802963278719	0.46753143175488815	0.005423698939488547	0.022666543664949388
PIDD1	704.2624240542582	1.0301658189394711	0.4380896307741695	0.005440979407519374	0.022716431657338443
SLC28A3	115.74179888057357	1.4834054242286077	0.7356866000713616	0.005464931309038323	0.02279920373705266
CNIH4	1854.4765833724405	1.005265391147459	0.42273540334176496	0.005467792150101827	0.022805398814277244
RP11-981G7.6	12.734146408522218	-1.518620059480185	0.7590786633164013	0.0054780204939263236	0.022836566822643064
USP30-AS1	99.74968142467081	-1.4345563601624314	0.7071062596921012	0.0054951608206368855	0.022902260649247268
CCDC74A	91.86403212376393	1.036879669439011	0.4439245229516135	0.00549723289048994	0.022905137043708085
NDUFA3	3174.0563220681547	1.3898791505654982	0.6626896541671226	0.005516977775960797	0.02297008456080136
PTGES2	3627.120386485086	1.115037147559177	0.4874730347699796	0.005520359368697522	0.02297262278085901
RUNX1T1	202.81099261695206	-1.4716917453912777	0.7330019819706752	0.005539053585296799	0.02302151784761646
PANK3	3223.6086682582886	-1.208900434725319	0.5531425111101517	0.005538915253872925	0.02302151784761646
NUP50-AS1	187.57596580831702	1.060356047743814	0.4576103246627795	0.0055535779049009065	0.023070314229005642
ZNF575	254.673299814903	-1.1477988344162322	0.5158560080682104	0.005566911131651124	0.02311411623424784
CTB-52I2.4	27.193227944735952	1.3867407551748459	0.6695960874424232	0.005584876245393125	0.02316083739367195
RNF208	347.86881139236823	1.3540857989002775	0.6493298265419688	0.0055834071771103085	0.02316083739367195
ADAMTS4	525.7547785523378	1.20223744399946	0.5416643036429523	0.005596546739868587	0.023196489675749398
MC1R	94.27928102200703	1.321725086802	0.6313633186867507	0.00560939945143153	0.023226529080059358
IGHV3-73	768.1464236065484	-1.9070357460346519	1.197379017246109	0.005608366255080881	0.023226529080059358
RP11-496I9.1	40.788881455512424	1.4158541022829658	0.6948896700473587	0.00562924192027918	0.02329123435562342
NDUFS5	5734.780955146003	1.188393215553685	0.5323597129623924	0.005630959712220327	0.023292527384589947
COLEC12	432.07899924210665	-1.3751856517252816	0.6661647208557434	0.005634777049714825	0.02329668984759871
IL17D	107.27961296324577	1.2251372919211037	0.5636835627769108	0.005665139530278476	0.023408902006083573
HMGCS2	16098.802359104002	-1.6578179770385557	0.9215661203575953	0.005666130981220417	0.023408902006083573
SLC39A3	992.0593807561404	1.2626967081973466	0.5869839982499777	0.005691691466897431	0.023492407706510662
AC022210.2	25.210706544296556	1.433118101672881	0.731217967409258	0.005699320789851172	0.023510062426093433
ZG16B	1226.8164879226185	1.489407810875169	0.7511964294618142	0.005699145477727951	0.023510062426093433
RASD2	677.4180156296133	-1.3036551514178205	0.6200042056504951	0.005706894947000951	0.023524442612917376
FLNA	81864.49083373634	-1.432710188489052	0.7399934820895303	0.005717234354222367	0.023555346612288273
DYNC2H1	117.69934505763634	-1.4620224423567691	0.7255587198973347	0.005720257252292045	0.02356194432324569
SH3BP5-AS1	107.73601400333821	-1.044372566637359	0.4479767689740547	0.005741548210693688	0.023643766855216863
ZNF205	694.3918934684955	1.0818208488211938	0.4746104494606432	0.005749575164893836	0.023665062914853572
MS4A7	545.9751173784471	-1.0278159270338891	0.4435457656071248	0.005765514678392123	0.023707121258831416
TNFRSF4	121.1578602944249	1.2457297337733444	0.580484752777753	0.005764452871335673	0.023707121258831416
CDC20P1	31.77476946891388	1.5269449075389905	0.8010951969857637	0.0057625489927539165	0.023707121258831416
KTN1	5994.664488502282	-1.0916191464336187	0.48742105197775204	0.0057674355838495785	0.023709138095810208
STXBP1	1052.0977314268728	1.0711492475378026	0.46440299615551167	0.005781562176045413	0.023749539793792494
RALGAPA1	482.58116321616495	-1.1985292338527591	0.5471119342712494	0.005786126166617679	0.023756512561726038
C17orf97	142.58650422129108	-1.170737890406381	0.5322044149685721	0.005795301775163175	0.0237765165651806
ASPRV1	47.58613454102833	-1.068323328826993	0.4753064077084482	0.005794160717076062	0.0237765165651806
INPP5J	1301.1800906225608	-1.3999076938649613	0.6941177091402669	0.0058014543883232765	0.023795868964726137
APBB1	584.3867683355209	-1.1309924659892403	0.5085479186192188	0.00580993935993324	0.023816701310741515
CD40LG	32.229760185948464	-1.141752046086089	0.5226022520246555	0.005827866072069569	0.023875762875677883
CACNA1D	452.8357517645053	1.0115593127369698	0.4308355185375638	0.0058281349378577815	0.023875762875677883
ZNF559	169.42279738305496	-1.155392676228704	0.5178183209136566	0.0058511873640677186	0.023964277380633166
DCPS	806.3868321683395	1.248954429566492	0.578672103775129	0.005886807378156212	0.024074471328136986
COL12A1	4532.795853459469	1.108198627155062	0.48864623926156164	0.0058923414227945205	0.024091159122550363
FLJ22763	397.34055823947176	-1.7724825220483529	1.0466580848723346	0.005904824086518626	0.024130290738177077
SPTLC3	284.36886642484217	-1.1111095209478001	0.4942929744948888	0.0059133023447881655	0.02415302768971509
C6orf48	2248.0495570602084	1.158302152248115	0.52064157115532	0.005923675216819095	0.024189435013248706
PID1	1246.0139051957644	-1.1004151565805504	0.49158414167497194	0.005926621592102837	0.024195505637710474
DAAM1	804.14436328229	-1.0938896953608204	0.48508820548520415	0.005951867367412221	0.024280630473752784
KCNQ3	36.89941822309708	-1.3499063942903662	0.6398490435385853	0.0059873470682194115	0.024391104842613722
SAMD4A	869.1596984357687	-1.3605639359516415	0.6694829325715551	0.006075123854815336	0.024692294726229573
CAMKK1	498.78810436782527	1.0672554629060917	0.4706964998619929	0.00607662367426315	0.024692335719762617
SLC35D1	3001.7064809512285	-1.0380153904975533	0.45599193830848783	0.00609066567320687	0.024736024062770888
PKDREJ	24.318786954521745	-1.1375286841263315	0.5031291733437452	0.006094836939508676	0.024736024062770888
LINC00106	34.88300689155839	1.3594915882092564	0.6736593217158656	0.00611278141754399	0.024796708760595112
GRAMD1C	434.7692114121633	-1.4758134850489508	0.7619427745878884	0.006130582348266662	0.02485675206030331
LINC01268	55.80095008356988	-1.6283913244031814	0.8723795704527236	0.006139638415132454	0.024887382423776087
FZD4	550.8688985213645	-1.040001597230229	0.45468446113958116	0.006143235802681013	0.024895876144116823
FOXP2	458.34243245755744	-1.5204100771447133	0.8035006383066354	0.006231727137667091	0.02522981858984661
AGL	976.3187869897054	-1.029682426645088	0.4529327722965652	0.006242411387973844	0.025261720111576753
SAA1	179.10929364082608	1.5553684515933264	0.829499905764733	0.0062495509173453225	0.025271116480848673
PROM2	1189.687985875076	-1.2536809570527765	0.597604502191469	0.006253073120036496	0.025279191942586567
MGAT5	6301.183727123472	1.0201037933047963	0.44304409216273727	0.006255163529861797	0.02528147659289424
QPCT	572.0857784343054	1.0584357813703071	0.46642260378241907	0.006259071391974914	0.02529110393027406
NIPAL1	1243.4078867665894	-1.1503398660836124	0.5268593738224022	0.006285151408067724	0.02539029602454851
FAM110B	107.62721300950514	-1.3646884131422785	0.6721130343650294	0.00628933664433187	0.025391775623054908
BAI1	33.95561786769604	-1.1889704809225783	0.5515177311861539	0.006290113466561898	0.025391775623054908
UGT2B15	912.9794783267638	-1.7593237773856256	1.0642015953462909	0.006301533782552521	0.025431683088825915
FRMD4B	728.3508850565034	-1.0002665111277522	0.43424177075309095	0.0063241926248294444	0.025510706438682904
DZIP1	217.40875653407107	-1.0368342124493168	0.454505606606751	0.00634347504777472	0.02557603962949793
CD69	138.98285103679603	-1.0754124930926419	0.4831693466746432	0.0063566789943249255	0.02561681359857419
SULT1C4	28.11085227614853	-1.3712880036914128	0.6663667423957541	0.006382234782981678	0.025701054792983798
SCUBE3	82.48026037362108	1.2366300821491572	0.5863045302642357	0.006425313726052058	0.025843138803521685
BIK	556.4835642938502	1.0011684872712836	0.43586286386268197	0.006433430251119008	0.025869506650242007
CMTM7	518.0172303551044	1.3181475968547878	0.6407087608995452	0.006436362607275432	0.025875020668345936
ANKRD36BP2	82.90088135755195	-1.398853565495603	0.7167933878825128	0.006463260196532426	0.02597055460788484
LGALS2	1491.7708072940627	-1.7976416391645296	1.1285667091796636	0.006485533296985334	0.026047422921621495
TFPI	599.3514534311059	-1.3053208681702255	0.6369451631140344	0.006488585063336291	0.02605336662422457
TIGD7	24.70681396548375	-1.010455054497811	0.4383113516353348	0.006516134914864874	0.026132333949645606
PLCL1	116.8660820175578	-1.0527264635884013	0.4650255387689456	0.00651541701353581	0.026132333949645606
NPM1P39	15.644422605036644	1.1794827670540304	0.5432894268257055	0.006537528643352061	0.026205450366036376
LINC00853	10.988779250194321	1.5288417529413978	0.7984874091751218	0.006573967143589693	0.026275898434862728
AKT3	614.0099893484156	-1.2712446291295696	0.614042307924937	0.006573665267456904	0.026275898434862728
SMIM10	94.31473148350125	-1.2190935547655413	0.5699906539246267	0.0065797686350639855	0.02629210827535814
AC012314.8	30.146905726824116	1.11003430386703	0.508566881452066	0.0065815703574709575	0.02629296907088
ERICD	13.86982332663439	1.0532979460135194	0.46501956796534527	0.006595839644595719	0.026337278272506395
CCDC80	3185.316936632842	-1.3802232043914788	0.7029539616081216	0.006598472924570885	0.0263414471880449
ANO2	25.941270200114552	-1.080743528225565	0.4877391270003069	0.006600752535829607	0.02634281780161036
MNX1	466.68261925597045	1.208086501351609	0.5698148786449804	0.0066062907762194315	0.026347273728545978
RP11-464D20.2	28.904022805418055	1.4602528788539806	0.7801442069548541	0.006609237738441462	0.026352685954935586
RP11-296O14.3	22.021438793030107	-1.4056645091400153	0.6900800678653991	0.006613643425867782	0.026363910481904396
SAMD9	1016.8697110126022	-1.2259459438193947	0.5836744628692797	0.006616601706746254	0.026369361214070488
SGK2	1420.9917374716306	-1.1717502074629849	0.5477020394388078	0.006621690803035649	0.02637695867827827
INO80E	1933.7238098283192	1.080688388444725	0.48146943932506175	0.006630410941863713	0.02640534871729722
PSTPIP2	363.3624644416177	1.1423613853474106	0.524765939525728	0.0066371881655540345	0.02642598939324
FAM110A	680.9073188079523	1.0850550760823177	0.4888777979312824	0.006646013341017156	0.02645477212472607
PALM	728.4454973735635	-1.1770495158918786	0.5529943333315144	0.00665056656188341	0.02646654039933194
RP11-680F8.1	206.47164358748606	-1.4413721327331794	0.7510127514411518	0.006657593007768706	0.02648814308779796
SDF2L1	1888.5996411422043	1.3561284720102293	0.6753560351152714	0.006678189398759771	0.026550968885690383
FAM207A	624.2324298795203	1.0993471770313519	0.49915890185972733	0.0066819424425489035	0.0265595194209228
NEURL1	636.9716446188604	-1.2420234514380575	0.6002864507849556	0.006727125982491315	0.026719892921110367
